batch_size,metric,learning_type,dataset,split_type,model,seed,traj
16,r2,active,aqueous_solubility,random,Layered,5,"[-0.4652927691843429, -0.2112421720782149, -0.05753942592514, -0.0590772109272015, -0.0202376931079613, -0.0120499378085772, -0.0323978625705141, 0.001089384507685, -0.0086799177209544, -0.0056657702122622, -0.0263626695541241, -0.0586604979217846, -0.04688191397592, -0.0061467335411085, 0.0069482765197823, 0.0438676782591692, 0.0270558878283577, 0.0536793348160888, 0.061903853557552, 0.0419957481236451, 0.0529605824743872, 0.0899663962270098, 0.0863508592592027, 0.0943841536569483, 0.0840476580066598, 0.1104413152406734, 0.0866078450351851, 0.1232840625532355, 0.1048561483166152, 0.1338418338143018, 0.1608106033275742, 0.1902055103352223, 0.1811930830468229, 0.1814707382850514, 0.1642560224808532, 0.182913487749187, 0.1704009005242287, 0.1669930809506374, 0.1660867451487944, 0.1861925440312388, 0.2061901774028155]"
16,r2,active,aqueous_solubility,random,Layered,6,"[0.0111907042793647, -0.0134457997579429, 0.0673883598947502, 0.0721264081119944, 0.0732470333947099, 0.0495086176887807, 0.0901737656335338, 0.0887953089163809, 0.1141839700305108, 0.0889681031797448, 0.1105835076810159, 0.1308967031922658, 0.136646359747, 0.129579058614622, 0.1373279724200824, 0.1376740944361832, 0.156778265153605, 0.162706691477, 0.1613736106155286, 0.1536270653463861, 0.164529955723644, 0.1527790343632505, 0.1664845148328514, 0.1589419732199848, 0.1699111440942591, 0.1708963759031713, 0.1651313986068963, 0.1823417879621802, 0.1669710471949138, 0.1652306704882965, 0.1746153137009261, 0.1801512120905471, 0.1721535176449257, 0.1996571284053568, 0.1780828967424682, 0.2076965252087234, 0.1953414554091221, 0.2075332093576954, 0.2163653006945011, 0.2039348857305051, 0.2323532506620437]"
16,r2,active,aqueous_solubility,random,Layered,7,"[-0.2072176359616409, -0.1537149946294047, -0.0226427978731071, 0.0183204579289099, 0.0537945399549733, 0.0040246700888001, 0.0330067536246678, 0.0106249146797737, -0.0010763521087295, 0.0265928564395525, 0.0341665785538002, 0.0641257960553539, 0.050952187560715, 0.0713061781875479, 0.0784764632923021, 0.0959449926813663, 0.0863054580725705, 0.115398205389937, 0.1110138076518529, 0.151217417652651, 0.1286138745215382, 0.1396340553756898, 0.122417953180656, 0.1457583644647005, 0.1638398105600218, 0.1580709844413678, 0.1513881556306412, 0.1663764632535627, 0.1660493319680229, 0.1739648665894502, 0.1740289984019334, 0.1558245141199532, 0.1680649615792797, 0.1726331411524171, 0.1805164863672467, 0.187430356808666, 0.1762215203202993, 0.180684535606082, 0.1898022232137274, 0.1786585946618284, 0.1877876615712398]"
16,r2,active,aqueous_solubility,random,Layered,8,"[-0.2422539737038447, -0.1393740700117582, -0.0410006759029131, -0.0514009031429496, -0.0023038887055939, 0.002174762781881, -0.0037927559350232, 0.0399556216224228, 0.0259233014737088, 0.0067811631279234, 0.0318515220992079, 0.049750603021292, 0.0326514990950744, 0.050441880876675, 0.0590661140300424, 0.047390134366176, 0.061697553182605, 0.0599825959677896, 0.0683961231186207, 0.0641129527090885, 0.0994432166633252, 0.1067641642861948, 0.0947087578342167, 0.1191814182844045, 0.1018937129835357, 0.1186790430465896, 0.0997704698621764, 0.1206439590649057, 0.1283775113279252, 0.1201992428879331, 0.1161502643629734, 0.1143838249105797, 0.1333929921423681, 0.1480888901945979, 0.1623952153819357, 0.1709804926456843, 0.1599838981529561, 0.1498893869298877, 0.1645881399705492, 0.1802372356682366, 0.1653609152525132]"
16,r2,active,aqueous_solubility,random,Layered,9,"[-1.0905609827288425, 0.0423731007094071, 0.096293067112601, 0.0938267508654832, 0.1069425365429385, 0.1270189658216638, 0.1393769865382471, 0.1339686673805294, 0.1447262129221881, 0.1419987181300332, 0.1628685198723063, 0.149089949835228, 0.1682862869315208, 0.1701078131492631, 0.1678369667003971, 0.171547347721916, 0.1572573214810138, 0.1902122935567296, 0.1999269981087537, 0.177370236421815, 0.1623318655814214, 0.1896076054231384, 0.1858223618251003, 0.1669490572432461, 0.1727152028269117, 0.1877648652820381, 0.2083988730222757, 0.2162332948915298, 0.1944225854282174, 0.224922995715505, 0.2187074012125002, 0.2353026019220467, 0.2296905778157113, 0.242031164977011, 0.2129023418732137, 0.2248492624954035, 0.2309629002405948, 0.2524321384464487, 0.263842262495791, 0.2647462873574043, 0.2825675397693259]"
16,r2,active,aqueous_solubility,random,MACCSKEY,0,"[0.0461927070377609, -0.0815767020724487, -0.0900396588956504, -0.1172129802065513, -0.0013861607542025, 0.1070651427841221, 0.0643362751932978, 0.0230237364799001, 0.0704814019317388, 0.1052043787418524, 0.1495162271158544, 0.1588787937769419, 0.1531063349353657, 0.1699157549255793, 0.1778842854896879, 0.1725063797388883, 0.1446100631769196, 0.1570077419683708, 0.1489648776349438, 0.1529600114150155, 0.1312654223566781, 0.1145354524467664, 0.1614283817411702, 0.1315574890374689, 0.1442802690193915, 0.1583235808333222, 0.150265839304633, 0.1469782185045769, 0.1688880534833053, 0.169071118132502, 0.1733726103176247, 0.1562928063147612, 0.176176888301458, 0.199681339299823, 0.1983549400559374, 0.1915498425502783, 0.1880896238550158, 0.1813430378927218, 0.1736557180025082, 0.1929477748372856, 0.1999132259044884]"
16,r2,active,aqueous_solubility,random,MACCSKEY,1,"[-0.1452679791613709, 0.0087345411473503, -0.0275719642145257, -0.0313796303856319, 0.059793820850002, 0.0526305982018208, 0.0001775846397983, 0.0386893864668983, 0.0507617431217489, 0.0365344006319204, 0.0550372302588618, 0.0720856175900899, 0.0833052238729625, 0.1482087540380379, 0.151295845262076, 0.1274388127880995, 0.1570417436245211, 0.149652323018386, 0.1591893019635929, 0.1484682773593565, 0.1606044740044899, 0.1808119935236102, 0.1892606156543995, 0.2125309090080798, 0.2055900892113654, 0.2082552700336499, 0.2203356696978555, 0.2167598457797175, 0.2204799278766521, 0.1983331256141716, 0.1991036816611945, 0.2468152349550012, 0.2365078823910403, 0.2381785871915885, 0.2460988449760226, 0.2258479205369082, 0.2267184427278449, 0.2366325565660327, 0.2450729954291526, 0.2416864346136845, 0.2441992398524315]"
16,r2,active,aqueous_solubility,random,MACCSKEY,2,"[0.0270292576624495, -0.0001486554132554, 0.0359945286587557, 0.0838021850278698, 0.0111644375891981, 0.0636203487209305, 0.1299779178240723, 0.1327578212489505, 0.1330414631516926, 0.1408410322115415, 0.1274202661707517, 0.120967219517435, 0.1278548265105495, 0.1568946413930397, 0.1382590276833477, 0.1518392532972685, 0.1635552090186881, 0.1710857898795312, 0.1584796119897639, 0.1604956217760895, 0.1648240021456893, 0.1728801592076011, 0.1599274700968072, 0.1792990312927871, 0.2033841386813761, 0.2193168957960112, 0.1919708480940106, 0.187931361472318, 0.2138865085095477, 0.2036753606692609, 0.201819936683204, 0.1845987043056142, 0.2017379065490272, 0.19914924745293, 0.1800677374353501, 0.2068091776876677, 0.1916401967203235, 0.1828499861733175, 0.1959952357379157, 0.2017775780369001, 0.1870755297069821]"
16,r2,active,aqueous_solubility,random,MACCSKEY,3,"[-0.2757550439817202, -0.1512294404418273, -0.0912474076057945, -0.0322344533195293, -0.0293435835461033, -0.034626194903768, 0.072593062220879, 0.0670111683913593, 0.0618326846086528, 0.1229762190471254, 0.1332074094847906, 0.1247089919193137, 0.1022699482961, 0.1600654634004525, 0.1824025508071246, 0.1769321046562555, 0.163177772407289, 0.1498611560338437, 0.170458016282169, 0.1740129157956175, 0.1968940153324734, 0.1528861488719985, 0.1608485617098008, 0.1786350955522307, 0.1687144566681894, 0.1595182742442895, 0.1646094162666853, 0.1726593813766049, 0.1811483260736179, 0.2058809674351905, 0.1845558053979258, 0.1682732017095205, 0.1923099514050792, 0.190482338384299, 0.2023779754019955, 0.2032496419429211, 0.2110498130096088, 0.1974136877811673, 0.1964463404484061, 0.1867453907807664, 0.1843977172837798]"
16,r2,active,aqueous_solubility,random,MACCSKEY,4,"[-0.0184353876527529, -0.104634721799919, -0.0885392590264544, 0.0064906803580431, 0.0414630433779292, 0.0718826287605232, 0.055173830242041, 0.041874317965481, -0.005748930036751, 0.0047035168325568, 0.0362099537162344, 0.0253406122624323, 0.04953824952183, 0.050677661738462, 0.0341408531414209, 0.0521352951382002, 0.0584036068983802, 0.0796881021383009, 0.0691936013193161, 0.1140122272055111, 0.1319321811112463, 0.1319988459788703, 0.1325348761708019, 0.1560557943911923, 0.132909643350863, 0.1297122251288943, 0.1402785500890202, 0.1354951285952663, 0.1403013997382381, 0.1561580463664521, 0.1427271138531022, 0.148794510578651, 0.1564093522071761, 0.1540146891701844, 0.1533131406948568, 0.1571705727576384, 0.1847328598542686, 0.1734990446937944, 0.1780665876632349, 0.1765929997954656, 0.1788560672486101]"
16,r2,active,aqueous_solubility,random,MACCSKEY,5,"[-0.464397905869091, -0.5964398181233259, 0.0142827768526728, 0.0223766518104114, 0.0555800683083587, 0.0773154144433898, 0.1102038537553877, 0.0911722001379063, 0.1242574554039197, 0.1446116777078816, 0.1233173681616602, 0.1064162589735185, 0.1494747238901648, 0.1679729544570434, 0.1718422902108054, 0.1770175672691418, 0.1718845970380389, 0.185968498514376, 0.201089104232685, 0.2061478586381177, 0.2180135069680292, 0.2221297985122826, 0.2292359040861304, 0.2307650700082635, 0.2437239683044598, 0.232257811309107, 0.2184176009928965, 0.2391497964074763, 0.2407895081399487, 0.218070694269171, 0.214551762137476, 0.2243513524043615, 0.2460640285810532, 0.231173943587274, 0.2392485581616197, 0.2543476047986193, 0.2412720987770034, 0.235280462581976, 0.2537061228667122, 0.2497230470819935, 0.2449719979289767]"
16,r2,active,aqueous_solubility,random,MACCSKEY,6,"[0.0113479030051737, -0.0670095085934516, -0.5027539000829981, -0.2553476203763953, -0.0283061886070594, 0.0094520856059009, 0.0879145777834014, 0.0583850692945179, 0.1272275218919466, 0.1267173298260986, 0.1627419324745763, 0.1502456772047466, 0.1420449015465622, 0.1365410424726069, 0.1285566160561221, 0.1507705348111246, 0.1394423791816912, 0.1534779274731236, 0.1714789495084081, 0.1632677801774361, 0.1845664232168995, 0.1947898980325563, 0.1812993810455377, 0.1688522870446428, 0.1906701295833364, 0.1981308424236439, 0.1929189773210213, 0.1950023852843672, 0.1970199657472251, 0.1992013241768616, 0.1981029076662493, 0.2000750415237633, 0.2137012264794233, 0.2243282873563129, 0.239450558701366, 0.243792545941033, 0.2319616401103262, 0.2337047075290893, 0.2445012340285438, 0.2408865021506885, 0.2442688032306713]"
16,r2,active,aqueous_solubility,random,MACCSKEY,7,"[-0.2191594446594671, -0.1848642739824013, -0.0954245688019528, -0.0018809550876206, 0.0579240213652354, 0.0243713314923799, 0.0131632331822917, 0.0490137520609021, 0.0603072867306547, 0.0632754379316329, 0.0446396983478618, 0.0754093904745136, 0.0633715496882785, 0.0628587952876668, 0.0557687738188323, 0.107124058124173, 0.1020007984853014, 0.0995821257365642, 0.116709263526646, 0.0976787219209096, 0.1406688861848832, 0.1385253631421951, 0.137558411407914, 0.1115225275478648, 0.1143155833653419, 0.1122647898775413, 0.1430612938229544, 0.1077881945574965, 0.1352054366656776, 0.1443739008777947, 0.1378394390703187, 0.1407607614642697, 0.1640809296032567, 0.1481694789013604, 0.1609715171468619, 0.1402870090141446, 0.1553032087505593, 0.1411709021491245, 0.1522828494211731, 0.1661956225385971, 0.1655925990389801]"
16,r2,active,aqueous_solubility,random,MACCSKEY,8,"[-0.2547531477259739, -0.0832299079525191, 0.0070872472186795, 0.0579584174592012, 0.068595850006179, 0.0496506272592017, 0.0385959013418781, 0.0553928017689684, 0.0735611811576131, 0.0887936836700395, 0.0962931807707273, 0.1307874473734541, 0.1219944624275535, 0.1521445118024071, 0.1444850084438084, 0.1520987956534675, 0.1851376647397444, 0.184876071346888, 0.1887592309951172, 0.1948863387944858, 0.1888716587156357, 0.1880611719264687, 0.1712601794402187, 0.2053468402684771, 0.1690636844914141, 0.1742032310563959, 0.1708070563825587, 0.175786843811642, 0.1710414455500956, 0.1410040254468771, 0.148536084313845, 0.1548358009462478, 0.1620683712986653, 0.1765673693574916, 0.1718252950297094, 0.1468502020148632, 0.1576007186974322, 0.1560335322180808, 0.1859046391426021, 0.180338736968069, 0.1940583835972138]"
16,r2,active,aqueous_solubility,random,MACCSKEY,9,"[-0.927415642300853, -0.1390314759681576, -0.2126095411397504, -0.0061246830468768, -0.0153890072009974, 0.0769268178329034, 0.1312019534521996, 0.1137936232804165, 0.1338637779724476, 0.1106153295801715, 0.1146803283712529, 0.1472843603791304, 0.1512681884718247, 0.1792110413831735, 0.207788976430135, 0.1827641260568836, 0.2000645273232906, 0.2328028340787702, 0.2271720804282736, 0.2258082528464965, 0.248761319583011, 0.2332800615092061, 0.2595142769600024, 0.2271207514220011, 0.2766458472221418, 0.2580824330092829, 0.2690074549041351, 0.2551066532464831, 0.2525231311799696, 0.2581209783052559, 0.250889458643894, 0.2679329104236804, 0.2809759121115743, 0.2693205454365829, 0.2833743352067011, 0.2739914899517536, 0.2653318606418021, 0.2636965157803496, 0.2869161925745168, 0.2650174517282576, 0.2873271281822123]"
16,r2,active,aqueous_solubility,random,Morgan,0,"[-0.1033859485278037, 0.0860230621423545, 0.0767678060732214, 0.0551265846701557, 0.0736011929461901, 0.0133647097219178, 0.0544668099758203, 0.0913661152671072, -0.0143069211590771, 0.0706819275917987, 0.0354764977836212, 0.0839170473734763, 0.106268687392357, 0.1161462903012391, 0.1156550303413553, 0.1218215237960044, 0.113925556783146, 0.0942317263007247, 0.0876699514311443, 0.0999294361716832, 0.0818818645315913, 0.0993158210797263, 0.1005674779659122, 0.1254366072308341, 0.1239939524587201, 0.1334599174889189, 0.1441520726275733, 0.1594304421046103, 0.1447538875604086, 0.160044173521867, 0.1631788508150492, 0.187088451538301, 0.1801450628514881, 0.1833571582465217, 0.1830627365748974, 0.1723921964496533, 0.2016658362366012, 0.1844044151289923, 0.1936458082053931, 0.2063773547423486, 0.1975441447710689]"
16,r2,active,aqueous_solubility,random,Morgan,1,"[-0.2025437692524228, -0.2483219084114143, -0.0183387122497196, -0.0865825163117857, -0.1707675354421793, -0.0560204054171076, 0.0151541761315457, 0.096348861890454, 0.1231232510896258, 0.0816975772212595, 0.089212204300609, 0.1231746337975373, 0.1540231264771673, 0.148640203029306, 0.153376887754179, 0.1611899337022548, 0.1360297214233687, 0.1371025430904418, 0.1317937737088109, 0.1648306714883559, 0.1538913941216292, 0.1523351486596916, 0.1578234831953662, 0.1583857603388628, 0.1937624749073357, 0.1633265036386242, 0.1701076574904472, 0.1631914448426257, 0.1577835566156804, 0.1645945574394401, 0.1548916502629699, 0.1618947566208723, 0.1686307903169952, 0.1958842498951757, 0.1869032899409961, 0.1764253157197711, 0.1707930336410409, 0.16300190864642, 0.1677023536071621, 0.1602144331994521, 0.1552940943282063]"
16,r2,active,aqueous_solubility,random,Morgan,2,"[0.0023093970324202, -0.0419615772562094, 0.023437068510831, -0.0293958418240045, -0.0424670967353162, -0.0654272724724303, 0.0075439036076644, -0.000777464552027, 0.0076283919923769, 0.0363374188148409, 0.0126133259075398, 0.0699528306770583, 0.0841167264971617, 0.0687268380343261, 0.0752706876790697, 0.0760097831810336, 0.1152748862218726, 0.1220478820799525, 0.1296013949318866, 0.1386600839719449, 0.1490634953784796, 0.1622520745026671, 0.1489259081161549, 0.1494787724549212, 0.1455523070017492, 0.1692668423604113, 0.169689515018935, 0.1980225529866761, 0.2011665070388418, 0.1856095006446023, 0.1909038650151842, 0.2018067118994146, 0.2191537997583185, 0.1999800578353008, 0.2060748411103764, 0.1819797488645795, 0.168614288420336, 0.1918399145771986, 0.1853343015598728, 0.1839443278474847, 0.18351001067741]"
16,r2,active,aqueous_solubility,random,Morgan,3,"[-0.2721975136335797, -0.1491263955310717, -0.0641699204680927, 0.076656304742553, 0.095721922626117, 0.0910678638716331, 0.1184262885013887, 0.1426353280072202, 0.1180215236425599, 0.1256953075268712, 0.1124246079684424, 0.1451088270797983, 0.1524555509851818, 0.1464525899532364, 0.1365156262541997, 0.1403875741388369, 0.1670017586580757, 0.1624771358645494, 0.1546733811505343, 0.1522833560371316, 0.1633202283816214, 0.1636125897108108, 0.1804990157014772, 0.1785640914309099, 0.1817713633060095, 0.1715392385046454, 0.1744748328166783, 0.15093031692949, 0.1860675269144528, 0.1805743713589351, 0.2054664503364238, 0.1907391488395047, 0.1898767470989518, 0.1878385784731304, 0.180786784986675, 0.1937547772976632, 0.2022163587325982, 0.199736130152087, 0.1995832864662468, 0.2158991874080493, 0.1969918520710007]"
16,r2,active,aqueous_solubility,random,Morgan,4,"[-0.0186752625957873, -0.1670156570539791, -0.0729951447674031, -0.0869704179735852, -0.0841033445435559, -0.0887337853267846, -0.0151878344369478, 0.0346208799903897, 0.0455657447330697, 0.038643361452499, 0.0332102646996632, 0.0296010858740664, 0.0069307316581678, 0.0103737468231012, 0.0209363302441971, 0.009853660403041, 0.0343417931044695, 0.0129016523037541, 0.0246434602976793, 0.0444452117312754, 0.0490541253291599, 0.074259739093718, 0.0603795988133347, 0.0456523698354043, 0.0683988303308317, 0.0625938284689081, 0.0637827349414028, 0.0902745616967258, 0.1026823446558835, 0.1363149970242311, 0.1460131213131172, 0.1464786095714093, 0.1324078951525379, 0.1425126819854526, 0.1427955923004839, 0.1536475293027612, 0.1517494663092059, 0.1575934607392681, 0.1738028199016665, 0.1859778516727813, 0.1908215439162864]"
